id,name,price,text,image
50,이나바 츄르 종합영양식 닭가슴살 4개입,"3,000원","이나바 츄르 종합영양식 닭가슴살은 일본에서 참치 통조림 생산부터 시작하여 150년간 3대째 이어온 통조림 전문기업 이나바의 상품으로, 닭가슴살을 주원료로 사용하여 만든 파우치 간식입니다. 높은 수분 함량으로 음수량 증가에 도움을 주며, 하부요로계질환 예방에도 효과적입니다. 또한 낱개 파우치 포장으로 급여 및 보관이 용이합니다. 직사광선을 피해 건조하고 서늘한 곳에 보관해주시기 바랍니다. 개봉 후에는 가급적 빠른 시일 내에 급여해주시고, 밀봉하여 냉장보관해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/65/64378_detail_01281112.jpg
51,로얄캐닌 미니 퍼피 파우치 85g,"1,300원","로얄캐닌 미니 퍼피 파우치는 생후 10개월 미만의 어린 소형견에게 적합한 습식사료 입니다. 어린 반려견의 소화 능력과 균형 잡힌 장내 유익균 형성에 도움이 되며, 성장에 필요한 높은 에너지를 충족 시켜줍니다. 비타민 E가 포함된 항산화제는 어린 반려견의 면역 기능 유지에 도움을 줍니다.",http://img.dogpre.com/web/dogpre/product/63/62872_detail_01392542.jpg
52,로얄캐닌 미니 에이징 파우치 85g,"1,300원","로얄캐닌 미니 에이징 파우치는 12세 이후의 시니어 소형견에게 적합한 육즙이 풍부한 덩어리 타입의 습식사료 입니다. EPA, DHA, 항산화제 함유로 노령견의 활성산소 발생 감소에 도움을 줍니다. 활성산소는 체내 세포들의 대사과장에서 생성되는 산소화합물로 노화와 질병의 주요 원인입니다. 적절한 인의 함량으로 반려견의 신장건강 유지에 도움을 주며, 건강한 피모관리에 도움을 주는 EPA-DHA 성분을 강화하였습니다.",http://img.dogpre.com/web/dogpre/product/63/62866_detail_01737788.jpg
53,스텔라앤츄이스 치킨&터키&덕 스튜 311g,"9,500원","스텔라앤츄이스 치킨&터키&덕 스튜는 USDA에서 인증받은 휴먼그레이드 등급의 원료와 유기농 채소를 사용하여 홈메이드 방식으로 만든 습식 사료 입니다. 방목으로 자란 신선한 닭고기와 칠면조, 오리고기와 닭뼈를 우린 육수를 사용하여 수분 섭취에 도움이 되며, 곡물과 글루텐 및 인공색소 등을 첨가하지 않았습니다.",http://img.dogpre.com/web/dogpre/product/63/62248_detail_01039948.jpg
54,로우즈 독 96% 칠면조&칠면조간 캔 354g,"9,000원","로우즈 독 96% 칠면조&칠면조간 캔은 부드러운 무스타입의 전연령 급여 가능한 주식캔 입니다. 미국 사료 관리 협회(AAFCO)가 요구하는 모든 품종 및 생활 단계의 건강 요구를 충족시키며, 사료 제조시 불필요한 물 대신 신선한 가금류와 생선의 수분을 가지고 필요한 영양분을 공급하는 소량 제조 방식을 사용하였습니다. 로우즈 캔은 구아검, 잔탄검, 카시아검 등 겔화제를 사용하지 않았으며, 소화기관이 약한 반려동물을 위해 비타민과 미네랄이 풍부한 호로파 씨앗을 첨가하였습니다. 나쁜 콜레스테롤을 낮춰주는 다당류를 함유하고 있는 호로파 씨앗은 소화 기능 및 신경 기능을 돕는 영양소가 포함되어 있어 고도로 가공된 상업용 껌을 대체하는 식품입니다. 또한 포도당 흡수를 낮추는 아미노산을 함유하여 과체중이나 당뇨병 예방에 효과적입니다.",http://img.dogpre.com/web/dogpre/product/61/60022_detail_01592082.jpg
55,럭셔리발란스 소고기 캔 380g,"1,300원","럭셔리 발란스 소고기 캔은 수분 보충에 도움이 되는 주식 캔입니다. 필수 아미노산이 풍부하고, 단백질과 비타민, 철분 등이 많은 소고기와 닭고기를 함유하였으며, 부드러운 식감으로 어린 강아지나 노령견에게 급여가 가능합니다. 적당량 이상 급여 시 소화장애를 일으킬 수 있으니 일일 급여량을 맞추어 주시기 바랍니다. 습기나 직사광선을 피하고, 개봉 후 냉장보관하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/59/58363_detail_01277009.jpg
56,럭셔리발란스 양고기 캔 380g,"1,300원","럭셔리 발란스 양고기 캔은 수분 보충에 도움이 되는 주식 캔입니다. 단백질, 철분, 칼슘이 풍부한 양고기를 함유하였으며, 부드러운 식감으로 어린 강아지나 노령견에게 급여가 가능합니다. 적당량 이상 급여 시 소화장애를 일으킬 수 있으니 일일 급여량을 맞추어 주시기 바랍니다. 습기나 직사광선을 피하고, 개봉 후 냉장보관하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/59/58361_detail_01584483.jpg
57,로우즈 LID 리얼 독 연어 캔 354g,"9,000원","로우즈 LID 리얼 독 연어 캔은 부드러운 무스타입의 전연령 급여 가능한 주식캔 입니다. 미국 사료 관리 협회(AAFCO)가 요구하는 모든 품종 및 생활 단계의 건강 요구를 충족시키며, 사료 제조시 불필요한 물 대신 신선한 가금류와 생선의 수분을 가지고 필요한 영양분을 공급하는 소량 제조 방식을 사용하였습니다. 로우즈 캔은 구아검, 잔탄검, 카시아검 등 겔화제를 사용하지 않았으며, 소화기관이 약한 반려동물을 위해 비타민과 미네랄이 풍부한 호로파 씨앗을 첨가하였습니다. 나쁜 콜레스테롤을 낮춰주는 다당류를 함유하고 있는 호로파 씨앗은 소화 기능 및 신경 기능을 돕는 영양소가 포함되어 있어 고도로 가공된 상업용 껌을 대체하는 식품입니다. 또한 포도당 흡수를 낮추는 아미노산을 함유하여 과체중이나 당뇨병 예방에 효과적입니다.",http://img.dogpre.com/web/dogpre/product/57/56419_detail_01901945.jpg
58,포르자10 센시?? 조인트 플러스 100g,"2,000원","포르자텐 센시?? 조인트 플러스는 비타민, DHA, 오메가3 지방산 풍부한 연어를 주원료로 사용한 습식 캔입니다. 전 연령 급여 가능하며 그레인, 글루텐, GMO를 첨가하지 않았습니다. 제한적 원료 사용으로 식이알러지를 근원적으로 차단하여 알러지로 인한 증세 개선에 도움을 주고, 건강한 근골격계 관리에 효과적입니다. 수분 함량이 높아 수분 공급에도 좋으며, 특허받은 마이크로캡슐 시스템으로 천연 원료를 보호하여 흡수율을 높였습니다. 개봉 후 보관 시에는 밀폐용기를 사용하고 되도록 빠른 시일 내에 급여해주시기 바랍니다. 최적의 체중 유지를 위해 주식으로 급여하시고, 간식 대용으로 급여 시 주식의 양을 조절해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/57/56112_detail_01937775.jpg
59,포르자10 센시?? 비헤이비어 플러스 100g,"2,000원","포르자텐 센시?? 비헤이비어 플러스는 저칼로리, 저지방, 고단백 식품인 양고기를 주원료로 사용한 습식 캔입니다. 그레인, 글루텐, GMO를 첨가하지 않고, 제한적 원료 사용으로 식이알러지를 근원적으로 차단하여 알러지로 인한 증세 개선에 도움을 주며, 분리불안을 포함한 행동질환 관리에 효과적입니다. 수분 함량이 높아 수분 공급에도 좋으며, 특허받은 마이크로캡슐 시스템으로 천연 원료를 보호하여 흡수율을 높였습니다. 개봉 후 보관 시에는 밀폐용기를 사용하고 되도록 빠른 시일 내에 급여해주시기 바랍니다. 최적의 체중 유지를 위해 주식으로 급여하시고, 간식 대용으로 급여 시 주식의 양을 조절해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/57/56109_detail_01597170.jpg
60,블루버팔로 윌더니스 칠면조&치킨 독 캔 354g,"7,200원","블루버팔로 윌더니스 칠면조&치킨 독 캔은 고단백, 저탄수화물의 습식사료입니다. 칠면조고기와 닭고기는 반려견에게 필요한 단백질을 공급하며, 가금류의 부산물 육분, 인공보존제, 옥수수, 밀 등을 첨가하지 않아 알러지 반응을 최소화한 그레인프리 사료입니다. AAFCO 애견 식품 영양정보가 설정한 수준을 맞추도록 제조되어 최적의 영양소를 첨가하였습니다.",http://img.dogpre.com/web/dogpre/product/57/56092_detail_01720271.jpg
61,웰니스 쁘띠 앙뜨레 캐서롤 소고기와 연어 캔 85g,"3,600원","웰니스 쁘띠 앙뜨레 캐서롤 소고기와 연어는 1세 이상 소형견들을 위한 저칼로리 습식사료 입니다. 건강에 좋은 야채를 가득넣어, 독특한 식감으로 씹는 즐거움과 기호성을 더했습니다. 단백질과 오메가 지방산이 풍부한 소고기와 연어를 주원료로 하였으며, 비타민 A,K,C와 식이섬유 성분의 그린콩, 그리고 비타민A, D, B가 들어있는 닭의 간을 사용하여 적절한 수분과 영양을 공급해줍니다. 곡물 알러지반응을 최소화한 그레인프리 성분이며, 개봉이 손쉬운 패키지로 간편한 급여가 가능합니다. 신선한 물과 함께 급여하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/56/55689_detail_01690019.jpg
62,네이처스 버라이어티 인스팅트 토끼 캔 156g,"5,400원","네이처스 버라이어티 인스팅트 토끼 캔은 단일 동물성 단백질을 원료로 만들었으며 곡물, 글루텐, 닭고기, 소고기, 달걀과 유제품이 들어있지 않은 그레인프리, 글루텐프리 주식용 강아지캔 입니다. 95%의 순수 동물 육류와 5%의 과일과 야채, 그리고 0%의 곡류로 최적의 영양을 제공합니다. 순환급여를 위한 특별한 공식으로 만들어졌으며, 모든 종류, 모든 연령에 맞는 완벽하고 균형잡힌 식품입니다.",http://img.dogpre.com/web/dogpre/product/53/52881_detail_01884516.jpg
63,네이처스 버라이어티 인스팅트 LID 칠면조 캔 156g,"4,000원","네이처스 버라이어티 인스팅트 LID 칠면조 캔은 단일 동물성 단백질을 원료로 만들었으며 곡물, 글루텐, 닭고기, 소고기, 달걀과 유제품이 들어있지 않은 그레인프리, 글루텐프리 주식용 강아지캔 입니다. 95%의 순수 동물 육류와 5%의 과일과 야채, 그리고 0%의 곡류로 최적의 영양을 제공합니다. 순환급여를 위한 특별한 공식으로 만들어졌으며, 모든 종류, 모든 연령에 맞는 완벽하고 균형잡힌 식품입니다.",http://img.dogpre.com/web/dogpre/product/53/52869_detail_01235337.jpg
64,내추럴발란스 닭고기 캔 170g,"3,200원","내추럴발란스 닭고기 캔은 미국 농무성 USDA에서 인증한 휴먼그레이드 원료만 사용하여 깨끗한 시설에서 제조됩니다. 한정된 재료만을 사용하여 식이성 알러지를 예방하고, 곡물로 인한 과민성 대장 증후군 예방에 도움을 줍니다. 높은 소화흡수율, 신장 및 심장 건강에 도움을 주며 콜라겐이 풍부하여 피부 및 모질개선에 도움을 줍니다. 또한 각종 미네랄 및 비타민 함유로 부족한 영양 및 수분공급에 도움을 주며 입맛이 까다롭거나, 허약견, 수술후 회복견의 체력증진과 높은 식이섬유 함량으로 배변활동에 도움을 줍니다.",http://img.dogpre.com/web/dogpre/product/52/51291_detail_01807953.jpg
65,테라카니스 라이트 치킨과 애호박 캔 400g,"12,500원","테라카니스 라이트 라인은 약 3%의 지방을 함유한 저칼로리 식품으로 다이어트가 필요한 과체중 반려견들에게 이상적인 식품입니다. 신선한 살코기와 질 좋은 심장과 간, 20가지가 넘는 다양한 저탄수화물 채소와 과일 허브를 사용하였으며, 그 중 파파야와 파인애플은 신진대사를 도와주는 중요한 효소를 함유하고 있고 섬유질이 풍부한 금불초의 섬유소는 반려견에게 포만감을 줍니다. 제품은 서늘하고 건조한 곳에 보관하여 주시고, 직사광선을 피하여 보관해 주시고 변질의 우려가 있으니 개봉 후 가급적 빠른급여 바랍니다.",http://img.dogpre.com/web/dogpre/product/50/49277_detail_01546223.jpg
66,굿프랜드 스페셜서퍼 닭고기 285g,"1,400원","굿프랜드 스페셜서퍼 닭고기는 신선한 고기와 야채의 적절한 배합으로 더욱 건강하고 맛있게 즐길 수 있는 습식사료 입니다. 285g의 넉넉한 양으로 양과 질, 기호성 모두 갖춘 캔으로 뻑뻑하지도, 질지도 않은 부드러운 식감을 갖고 있으며, 큼직큼직한 고기와 부드러운 육수를 사용하여 기호성을 높였습니다. 건조하고 서늘한 곳에 보관하시고 가급적 빨리 급여하십시오. 캔 절단부분이 날카로우므로 개봉, 보관 및 폐기시 주의하십시오.",http://img.dogpre.com/web/dogpre/product/44/43796_detail_01833778.jpg
67,굿프랜드 스페셜서퍼 양고기 285g,"1,400원","굿프랜드 스페셜서퍼 양고기는 신선한 고기와 야채의 적절한 배합으로 더욱 건강하고 맛있게 즐길 수 있는 습식사료 입니다. 285g의 넉넉한 양으로 양과 질, 기호성 모두 갖춘 캔으로 뻑뻑하지도, 질지도 않은 부드러운 식감을 갖고 있으며, 큼직큼직한 고기와 부드러운 육수를 사용하여 기호성을 높였습니다. 건조하고 서늘한 곳에 보관하시고 가급적 빨리 급여하십시오. 캔 절단부분이 날카로우므로 개봉, 보관 및 폐기시 주의하십시오.",http://img.dogpre.com/web/dogpre/product/44/43793_detail_01144838.jpg
68,테라카니스 퓨어미트 치킨 캔 400g,"9,000원","테라카니스 퓨어미트 캔은 뮌헨 Butcher Sch bitz의 100% Food grade 재료로 생산되며, 신선한 살코기와 심장, 비타민이 풍부한 간을 첨가하여 반려견에게 완벽한 식단을 제공합니다. 천연 아마씨유, 미네랄, 유기농 계란 껍질을 첨가하여, 반려견이 필요로 하는 영양성분을 공급하고, 생고기의 대체 식품으로 다양한 채소류를 추가하여 BARF 식단으로 적합하며, 생고기에 거부반응이 있는 반려견에게 급여 가능합니다. 반추가축에게 급여하지 않습니다. 서늘하고 건조한 곳에 보관하여주시고, 직사광선을 피하여 보관바랍니다. 변질의 우려가 있으니 개봉 후 가급적 빠른급여 바랍니다.",http://img.dogpre.com/web/dogpre/product/44/43529_detail_01626746.jpg
69,테라카니스 퓨어미트 칠면조 캔 400g,"9,000원","테라카니스 퓨어미트 캔은 뮌헨 Butcher Sch bitz의 100% Food grade 재료로 생산되며, 신선한 살코기와 심장, 비타민이 풍부한 간을 첨가하여 반려견에게 완벽한 식단을 제공합니다. 천연 아마씨유, 미네랄, 유기농 계란 껍질을 첨가하여, 반려견이 필요로 하는 영양성분을 공급하고, 생고기의 대체 식품으로 다양한 채소류를 추가하여 BARF 식단으로 적합하며, 생고기에 거부반응이 있는 반려견에게 급여 가능합니다. 반추가축에게 급여하지 않습니다. 서늘하고 건조한 곳에 보관하여주시고, 직사광선을 피하여 보관바랍니다. 변질의 우려가 있으니 개봉 후 가급적 빠른급여 바랍니다.",http://img.dogpre.com/web/dogpre/product/44/43526_detail_01755608.jpg
70,테라카니스 미니 칠면조와 샐러리 캔 100g,"3,700원","테라카니스 미니 캔은 인정받은 신선한 Food-Grade 고기류를 사용한 간식으로, 슈퍼푸드로 각광받고 있는 성분인 코코넛 가루를 추가하였습니다. 코코넛 가루는 혈당을 낮춰주며 신진대사를 활발하게 도와주고, 중요한 아미노산을 제공합니다. 채소, 과일, 허브를 첨가하여 반려견의 소화를 도와주며, 다양한 천연 비타민과 미네랄을 공급하고, 글루텐과 콜레스테롤을 무첨가 하였으며, 지방과 탄수화물 함량이 낮아 반려견의 장에 좋습니다. 유기농 계란 껍질, 해조류, 미네랄, Line Seed 오일은 추가적인 영양소와 오메가3 성분을 공급하여, 반려견에게 최상의 영양소를 제공합니다. 반추가축에게 급여하지 않습니다. 서늘하고 건조한 곳에 보관하여 주시고, 직사광선을 피하여 보관바랍니다. 변질의 우려가 있으니 개봉 후 가급적 빠른급여 바랍니다.",http://img.dogpre.com/web/dogpre/product/44/43517_detail_01382574.jpg
71,테라카니스 클래식 치킨과 아마란스 캔 200g,"5,800원","테라카니스 클래식 캔은 글루텐 프리 간식으로, 평균 60%의 고기 성분과 최대 10% 이하의 곡물 성분으로 구성되어 있으며, 다양한 과일과 채소류 성분의 영양소를 함유하여 추가적인 필수 영양소를 공급해 줍니다. 천연 첨가물로 해조류, 미네랄, 꽃가루, 로즈힙 등이 포함되며, 천연 칼슘원으로 유기농 계란껍질 파우더를 사용한 간식으로, 곡물류에 거부반응이 없는 모든 성견 및 정상 체중의 견에게 적합합니다. 반추가축에게 급여하지 않습니다. 서늘하고 건조한 곳에 보관하여주시고, 직사광선을 피하여 보관바랍니다. 변질의 우려가 있으니 개봉 후 가급적 빠른급여 바랍니다.",http://img.dogpre.com/web/dogpre/product/44/43508_detail_01421839.jpg
72,캐나다프레쉬 오리 캔 170g,"4,000원","캐나다프레쉬 오리 캔은 소화 흡수력이 높은 캐나다산 캔 습식 사료입니다. 오리 고기를 95% 함유하여 근육강화와 건강한 활동에 도움을 줍니다. 전연령이 먹을 수 있는 완벽하고 균형잡힌 영양소로 구성되어 완벽한 주식 사료가 됩니다. 천연 오메가3 지방산과 글루코사민이 첨가되어 관절 건강에 좋습니다. 연어를 단일 단백질원으로 사용하였으며 그레인 프리로 알러지를 유발시키지 않아 민감한 반려견에게 권장합니다. 신선한 물과 함께 급여하시기 바라며, 직사광선이나 해충이 있는 곳을 피하여 서늘하고 건조한 곳에 보관해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/66/65041_detail_01514897.jpg
73,캐나다프레쉬 연어 캔 170g,"4,000원","캐나다프레쉬 연어 캔은 소화 흡수력이 높은 캐나다산 캔 습식 사료입니다. 연어를 95% 함유하여 근육강화와 건강한 활동에 도움을 줍니다. 전연령이 먹을 수 있는 완벽하고 균형잡힌 영양소로 구성되어 완벽한 주식 사료가 됩니다. 천연 오메가3 지방산과 글루코사민이 첨가되어 관절 건강에 좋습니다. 연어를 단일 단백질원으로 사용하였으며 그레인 프리로 알러지를 유발시키지 않아 민감한 반려견에게 권장합니다. 신선한 물과 함께 급여하시기 바라며, 직사광선이나 해충이 있는 곳을 피하여 서늘하고 건조한 곳에 보관해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/66/65038_detail_01076366.jpg
74,캐나다프레쉬 연어 캔 170g,"4,000원","캐나다프레쉬 연어 캔은 소화 흡수력이 높은 캐나다산 캔 습식 사료입니다. 연어를 95% 함유하여 근육강화와 건강한 활동에 도움을 줍니다. 전연령이 먹을 수 있는 완벽하고 균형잡힌 영양소로 구성되어 완벽한 주식 사료가 됩니다. 천연 오메가3 지방산과 글루코사민이 첨가되어 관절 건강에 좋습니다. 연어를 단일 단백질원으로 사용하였으며 그레인 프리로 알러지를 유발시키지 않아 민감한 반려견에게 권장합니다. 신선한 물과 함께 급여하시기 바라며, 직사광선이나 해충이 있는 곳을 피하여 서늘하고 건조한 곳에 보관해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/66/65038_detail_01076366.jpg
75,이나바 츄르 종합영양식 닭가슴살&치즈 4개입,"3,000원","이나바 츄르 종합영양식 닭가슴살&치즈는 일본에서 참치 통조림 생산부터 시작하여 150년간 3대째 이어온 통조림 전문기업 이나바의 상품으로, 닭가슴살을 주원료로 사용하여 만든 파우치 간식입니다. 치즈의 칼슘이 면역력 강화 및 장 기능 활성화에 도움을 주며, 음수량 증가를 도와 하부요로계질환 예방에도 효과적입니다. 또한 낱개 파우치 포장으로 급여 및 보관이 용이합니다. 직사광선을 피해 건조하고 서늘한 곳에 보관해주시기 바랍니다. 개봉 후에는 가급적 빠른 시일 내에 급여해주시고, 밀봉하여 냉장보관해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/65/64375_detail_01431041.jpg
76,블랙호크 그레인프리 양고기 캔 400g,"6,000원","블랙호크 그레인프리 양고기 캔은 호주에서 자란 목초지 양고기를 사용한 습식 사료 입니다. 블랙호크는 직접 공수한 휴먼그레이드급의 신선한 호주산 원료를 사용하며, 최상의 기호성을 위해 생육을 사용합니다. 피부보습과 피모개선에 효과적인 에뮤오일을 첨가하였으며, 곡물 무첨가 상품으로 식이알러지에 민감한 반려견에게 권장합니다.",http://img.dogpre.com/web/dogpre/product/63/62959_detail_01516180.jpg
77,블랙호크 그레인프리 닭고기 캔 400g,"6,000원","블랙호크 그레인프리 닭고기 캔은 호주에서 자란 호르몬제를 사용하지 않은 닭고기로 만든 습식 사료 입니다. 블랙호크는 직접 공수한 휴먼그레이드급의 신선한 호주산 원료를 사용하며, 최상의 기호성을 위해 생육을 사용합니다. 피부보습과 피모개선에 효과적인 에뮤오일을 첨가하였으며, 곡물 무첨가 상품으로 식이알러지에 민감한 반려견에게 권장합니다.",http://img.dogpre.com/web/dogpre/product/63/62956_detail_01626821.jpg
78,블랙호크 그레인프리 소고기 캔 400g,"6,000원","블랙호크 그레인프리 소고기 캔은 호주에서 자란 목초지 소고기를 사용한 습식 사료 입니다. 블랙호크는 직접 공수한 휴먼그레이드급의 신선한 호주산 원료를 사용하며, 최상의 기호성을 위해 생육을 사용합니다. 피부보습과 피모개선에 효과적인 에뮤오일을 첨가하였으며, 곡물 무첨가 상품으로 식이알러지에 민감한 반려견에게 권장합니다.",http://img.dogpre.com/web/dogpre/product/63/62953_detail_01037338.jpg
79,스텔라앤츄이스 터키 스튜 311g,"9,500원","스텔라앤츄이스 터키 스튜는 USDA에서 인증받은 휴먼그레이드 등급의 원료와 유기농 채소를 사용하여 홈메이드 방식으로 만든 습식 사료 입니다. 방목으로 자란 신선한 칠면조와 칠면조뼈를 우린 육수를 사용하여 수분 섭취에 도움이 되며, 곡물과 글루텐 및 인공색소 등을 첨가하지 않았습니다.",http://img.dogpre.com/web/dogpre/product/63/62245_detail_01038047.jpg
80,스텔라앤츄이스 치킨 스튜 311g,"9,500원","스텔라앤츄이스 치킨 스튜는 USDA에서 인증받은 휴먼그레이드 등급의 원료와 유기농 채소를 사용하여 홈메이드 방식으로 만든 습식 사료 입니다. 방목으로 자란 신선한 닭고기와 닭뼈를 우린 육수를 사용하여 수분 섭취에 도움이 되며, 곡물과 글루텐 및 인공색소 등을 첨가하지 않았습니다.",http://img.dogpre.com/web/dogpre/product/63/62242_detail_01390744.jpg
