id,name,price,text,image
81,로우즈 독 96% 오리&오리간&토끼 캔 354g,"11,000원","로우즈 독 96% 오리&오리간&토끼 캔은 부드러운 무스타입의 전연령 급여 가능한 주식캔 입니다. 미국 사료 관리 협회(AAFCO)가 요구하는 모든 품종 및 생활 단계의 건강 요구를 충족시키며, 사료 제조시 불필요한 물 대신 신선한 가금류와 생선의 수분을 가지고 필요한 영양분을 공급하는 소량 제조 방식을 사용하였습니다. 로우즈 캔은 구아검, 잔탄검, 카시아검 등 겔화제를 사용하지 않았으며, 소화기관이 약한 반려동물을 위해 비타민과 미네랄이 풍부한 호로파 씨앗을 첨가하였습니다. 나쁜 콜레스테롤을 낮춰주는 다당류를 함유하고 있는 호로파 씨앗은 소화 기능 및 신경 기능을 돕는 영양소가 포함되어 있어 고도로 가공된 상업용 껌을 대체하는 식품입니다. 또한 포도당 흡수를 낮추는 아미노산을 함유하여 과체중이나 당뇨병 예방에 효과적입니다.",http://img.dogpre.com/web/dogpre/product/61/60025_detail_01755551.jpg
82,로우즈 독 96% 오리&오리간 캔 354g,"11,000원","로우즈 독 96% 오리&오리간 캔은 부드러운 무스타입의 전연령 급여 가능한 주식캔 입니다. 미국 사료 관리 협회(AAFCO)가 요구하는 모든 품종 및 생활 단계의 건강 요구를 충족시키며, 사료 제조시 불필요한 물 대신 신선한 가금류와 생선의 수분을 가지고 필요한 영양분을 공급하는 소량 제조 방식을 사용하였습니다. 로우즈 캔은 구아검, 잔탄검, 카시아검 등 겔화제를 사용하지 않았으며, 소화기관이 약한 반려동물을 위해 비타민과 미네랄이 풍부한 호로파 씨앗을 첨가하였습니다. 나쁜 콜레스테롤을 낮춰주는 다당류를 함유하고 있는 호로파 씨앗은 소화 기능 및 신경 기능을 돕는 영양소가 포함되어 있어 고도로 가공된 상업용 껌을 대체하는 식품입니다. 또한 포도당 흡수를 낮추는 아미노산을 함유하여 과체중이나 당뇨병 예방에 효과적입니다.",http://img.dogpre.com/web/dogpre/product/61/60019_detail_01889063.jpg
83,럭셔리발란스 닭고기 캔 380g,"1,300원","럭셔리 발란스 닭고기 캔은 수분 보충에 도움이 되는 주식 캔입니다. 소화 흡수가 빠르고 피로회복과 혈액순환을 돕는 닭고기를 함유하였으며, 부드러운 식감으로 어린 강아지나 노령견에게 급여가 가능합니다. 적당량 이상 급여 시 소화장애를 일으킬 수 있으니 일일 급여량을 맞추어 주시기 바랍니다. 습기나 직사광선을 피하고, 개봉 후 냉장보관하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/59/58365_detail_01823081.jpg
84,"시저 14세이상 2가지맛 (쇠고기현미와야채, 닭고기현미와야채) 캔 24개입","33,600원","시저 14세이상은 14세 이상의 반려견들에게 적합한 습식 사료입니다. 부드러운 텍스처로 치아가 약한 반려견에게 급여 가능하며, 현미와 식물성 섬유 첨가로 소화에 용이합니다. 또한, 건사료 대비 1/4 칼로리로 체중 조절을 할 수 있는 장점을 가지고 있고, 각종 과일과 야채로 만들어 노화 방지에 도움이 됩니다. 직사광선은 피해 주시고, 변질의 우려가 있으니 개봉 후에는 냉장고에 보관하며 가급적 빨리 급여해 주세요.",http://img.dogpre.com/web/dogpre/product/57/56903_detail_01930803.jpg
85,로투스 그레인프리 닭고기 스튜 156g,"5,000원",로투스 그레인프리 닭고기 스튜는 미국 USDA 인증 받은 신선한 재료를 갈지 않고 직접 살코기를 찢어서 핸드-픽 방식으로 제조하였습니다. 알레르기 예방 및 소화를 도와주는 그레인프리 주식캔으로 풍부한 육수를 사용해 수분 흡수에도 도움을 줍니다. 로투스는 자체 공장이 있는 미국 캘리포니아에서 엄격한 품질관리와 위생적인 환경에서 자동화 시스템으로 제조되어 더욱 안전합니다.,http://img.dogpre.com/web/dogpre/product/57/56174_detail_01552049.jpg
86,포르자10 센시?? 티어스테인 플러스 100g,"2,000원","포르자텐 센시?? 티어스테인 플러스는 저칼로리, 저지방, 고단백 식품인 양고기를 주원료로 사용한 습식 캔입니다. 그레인, 글루텐, GMO를 첨가하지 않고, 제한적 원료 사용으로 식이알러지를 근원적으로 차단하여 알러지로 인한 증세 개선에 도움을 주며, 건강한 눈과 눈물 자국 관리에 효과적입니다. 수분 함량이 높아 수분 공급에도 좋으며, 특허받은 마이크로캡슐 시스템으로 천연 원료를 보호하여 흡수율을 높였습니다. 개봉 후 보관 시에는 밀폐용기를 사용하고 되도록 빠른 시일 내에 급여해주시기 바랍니다. 최적의 체중 유지를 위해 주식으로 급여하시고, 간식 대용으로 급여 시 주식의 양을 조절해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/57/56114_detail_01271166.jpg
87,포르자10 센시?? 이어 플러스 100g,"2,000원","포르자텐 센시?? 이어 플러스는 저칼로리, 저지방, 고단백 식품인 양고기를 주원료로 사용한 습식 캔입니다. 그레인, 글루텐, GMO를 첨가하지 않고, 제한적 원료 사용으로 식이알러지를 근원적으로 차단하여 알러지로 인한 증세 개선에 도움을 주며, 건강한 귀 관리에 효과적입니다. 수분 함량이 높아 수분 공급에도 좋으며, 특허받은 마이크로캡슐 시스템으로 천연 원료를 보호하여 흡수율을 높였습니다. 개봉 후 보관 시에는 밀폐용기를 사용하고 되도록 빠른 시일 내에 급여해주시기 바랍니다. 최적의 체중 유지를 위해 주식으로 급여하시고, 간식 대용으로 급여 시 주식의 양을 조절해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/57/56113_detail_01620232.jpg
88,포르자10 센시?? 스킨 플러스 100g,"2,000원","포르자텐 센시?? 스킨 플러스는 비타민, DHA, 오메가3 지방산 풍부한 연어를 주원료로 사용한 습식 캔입니다. 그레인, 글루텐, GMO를 첨가하지 않고, 제한적 원료 사용으로 식이알러지를 근원적으로 차단하여 알러지로 인한 증세 개선에 도움을 주며, 건강한 피부 및 피모 관리에 효과적입니다. 수분 함량이 높아 수분 공급에도 좋으며, 특허받은 마이크로캡슐 시스템으로 천연 원료를 보호하여 흡수율을 높였습니다. 개봉 후 보관 시에는 밀폐용기를 사용하고 되도록 빠른 시일 내에 급여해주시기 바랍니다. 최적의 체중 유지를 위해 주식으로 급여하시고, 간식 대용으로 급여 시 주식의 양을 조절해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/57/56111_detail_01503770.jpg
89,포르자10 센시?? 다이제스천 플러스 100g,"2,000원","포르자텐 센시?? 다이제스천 플러스는 비타민, DHA, 오메가3 지방산 풍부한 연어를 주원료로 사용한 습식 캔입니다. 그레인, 글루텐, GMO를 첨가하지 않고, 제한적 원료 사용으로 식이알러지를 근원적으로 차단하여 알러지로 인한 증세 개선에 도움을 주며, 건강한 소화기계 관리에 효과적입니다. 수분 함량이 높아 수분 공급에도 좋으며, 특허받은 마이크로캡슐 시스템으로 천연 원료를 보호하여 흡수율을 높였습니다. 개봉 후 보관 시에는 밀폐용기를 사용하고 되도록 빠른 시일 내에 급여해주시기 바랍니다. 최적의 체중 유지를 위해 주식으로 급여하시고, 간식 대용으로 급여 시 주식의 양을 조절해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/57/56110_detail_01003644.jpg
90,블루버팔로 윌더니스 오리고기&치킨 독 캔 354g,"7,200원","블루버팔로 윌더니스 오리고기&치킨 독 캔은 고단백, 저탄수화물의 습식사료입니다. 오리고기와 닭고기는 반려견에게 필요한 단백질을 공급하며, 가금류의 부산물 육분, 인공보존제, 옥수수, 밀 등을 첨가하지 않아 알러지 반응을 최소화한 그레인프리 사료입니다. AAFCO 애견 식품 영양정보가 설정한 수준을 맞추도록 제조되어 최적의 영양소를 첨가하였습니다.",http://img.dogpre.com/web/dogpre/product/57/56091_detail_01768871.jpg
91,시저 14세이상 쇠고기 현미와 야채 캔 100g,"1,700원","시저 14세이상 쇠고기 현미와 야채는 14세 이상의 반려견들에게 적합한 습식 사료입니다. 부드러운 텍스처로 치아가 약한 반려견에게 급여 가능하며, 현미와 식물성 섬유 첨가로 소화에 용이합니다. 또한, 건사료 대비 1/4 칼로리로 체중 조절을 할 수 있는 장점을 가지고 있고, 각종 과일과 야채로 만들어 노화 방지에 도움이 됩니다. 직사광선은 피해 주시고, 변질의 우려가 있으니 개봉 후에는 냉장고에 보관하며 가급적 빨리 급여해 주세요.",http://img.dogpre.com/web/dogpre/product/57/56067_detail_01855788.jpg
92,웰니스 쁘띠 앙뜨레 캐서롤 부드러운 닭고기 캔 85g,"3,600원","웰니스 쁘띠 앙뜨레 캐서롤 부드러운 닭고기는 1세 이상 소형견들을 위한 저칼로리 습식사료 입니다. 건강에 좋은 야채를 가득넣어, 독특한 식감으로 씹는 즐거움과 기호성을 더했습니다. 주원료인 닭고기 성분으로 풍부한 단백질을 공급해주며, 백내장 예방과 심장건강에 도움이 되는 당근소스와 비타민A, D, B가 들어있는 닭의 간을 사용하여 적절한 수분과 영양을 공급해줍니다. 곡물 알러지반응을 최소화한 그레인프리 성분이며, 개봉이 손쉬운 패키지로 간편한 급여가 가능합니다. 신선한 물과 함께 급여하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/56/55686_detail_01297079.jpg
93,웰니스 쁘띠 앙뜨레 캐서롤 구운 양고기 캔 85g,"3,600원","웰니스 쁘띠 앙뜨레 캐서롤 구운 양고기는 1세 이상 소형견들을 위한 저칼로리 습식사료 입니다. 건강에 좋은 야채를 가득넣어, 독특한 식감으로 씹는 즐거움과 기호성을 더했습니다. 주원료인 양고기 성분으로 풍부한 단백질을 공급해주며, 비타민 A,K,C와 식이섬유 성분의 그린콩, 그리고 비타민A, D, B가 들어있는 닭의 간을 사용하여 적절한 수분과 영양을 공급해줍니다. 곡물 알러지반응을 최소화한 그레인프리 성분이며, 개봉이 손쉬운 패키지로 간편한 급여가 가능합니다. 신선한 물과 함께 급여하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/56/55680_detail_01859660.jpg
94,웰니스 쁘띠 앙뜨레 미니필렛 구운 닭고기 캔 85g,"3,600원","웰니스 쁘띠 앙뜨레 미니필렛 구운 닭고기는 1세 이상 소형견들을 위한 저칼로리 습식사료 입니다. 건강에 좋은 야채를 가득넣어, 독특한 식감으로 씹는 즐거움과 기호성을 더했습니다. 주원료인 닭고기 성분으로 풍부한 단백질을 공급해주며, 백내장 예방과 심장건강에 도움이 되는 당근소스와 비타민A, D, B가 들어있는 닭의 간을 사용하여 적절한 수분과 영양을 공급해줍니다. 곡물 알러지반응을 최소화한 그레인프리 성분이며, 개봉이 손쉬운 패키지로 간편한 급여가 가능합니다. 신선한 물과 함께 급여하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/56/55677_detail_01576866.jpg
95,웰니스 쁘띠 앙뜨레 미니필렛 구운 닭고기와 소고기 캔 85g,"3,600원","웰니스 쁘띠 앙뜨레 미니필렛 구운 닭고기와 소고기는 1세 이상 소형견들을 위한 저칼로리 습식사료 입니다. 건강에 좋은 야채를 가득넣어, 독특한 식감으로 씹는 즐거움과 기호성을 더했습니다. 주원료인 닭고기와 소고기의 성분으로 풍부한 단백질을 공급해주며, 백내장 예방과 심장건강에 도움이 되는 당근소스와 비타민A, D, B가 들어있는 닭의 간을 사용하여 적절한 수분과 영양을 공급해줍니다. 곡물 알러지반응을 최소화한 그레인프리 성분이며, 개봉이 손쉬운 패키지로 간편한 급여가 가능합니다. 신선한 물과 함께 급여하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/56/55674_detail_01161938.jpg
96,웰니스 쁘띠 앙뜨레 미니필렛 구운 소고기 캔 85g,"3,600원","웰니스 쁘띠 앙뜨레 미니필렛 구운 소고기는 1세 이상 소형견들을 위한 저칼로리 습식사료 입니다. 건강에 좋은 야채를 가득넣어, 독특한 식감으로 씹는 즐거움과 기호성을 더했습니다. 주원료인 소고기 성분으로 풍부한 단백질을 공급해주며, 백내장 예방과 심장건강에 도움이 되는 당근소스와 비타민A, D, B가 들어있는 닭의 간을 사용하여 적절한 수분과 영양을 공급해줍니다. 곡물 알러지반응을 최소화한 그레인프리 성분이며, 개봉이 손쉬운 패키지로 간편한 급여가 가능합니다. 신선한 물과 함께 급여하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/56/55668_detail_01082217.jpg
97,네이처스 버라이어티 인스팅트 치킨 캔 156g,"3,900원","네이처스 버라이어티 인스팅트 치킨 캔은 곡물, 글루텐, 닭고기, 소고기, 달걀과 유제품이 들어있지 않은 그레인프리, 글루텐프리 주식용 강아지캔 입니다. 95%의 순수 동물 육류와 5%의 과일과 야채, 그리고 0%의 곡류로 최적의 영양을 제공합니다. 순환급여를 위한 특별한 공식으로 만들어졌으며, 모든 종류, 모든 연령에 맞는 완벽하고 균형잡힌 식품입니다.",http://img.dogpre.com/web/dogpre/product/53/52875_detail_01972550.jpg
98,로얄캐닌 스타터무스 마더&베이비독 캔 195g,"2,800원","로얄캐닌 스타터무스 마더&베이비독 캔은 임신말기부터 수유기 산모견과 생후 2개월 미만의 자견을 위한 습식사료 입니다. 스타터 무스 캔은 임신, 수유중인 산모견과 이유 후 2개월 까지의 어린 강아지의 영양학적 필요로 설계되었습니다.",http://img.dogpre.com/web/dogpre/product/53/52620_detail_01811513.jpg
99,로얄캐닌 스타터무스 마더&베이비독 캔 195g,"2,800원","로얄캐닌 스타터무스 마더&베이비독 캔은 임신말기부터 수유기 산모견과 생후 2개월 미만의 자견을 위한 습식사료 입니다. 스타터 무스 캔은 임신, 수유중인 산모견과 이유 후 2개월 까지의 어린 강아지의 영양학적 필요로 설계되었습니다.",http://img.dogpre.com/web/dogpre/product/53/52620_detail_01811513.jpg
100,로얄캐닌 주니어 캔 195g,"2,800원",로얄캐닌 주니어 캔은 생후 11개월 미만의 어린 소형견을 위한 습식사료 입니다. 주니어 캔은 풍부한 영양 섭취를 위해 식욕을 돋구도록 특별히 설계되었습니다.,http://img.dogpre.com/web/dogpre/product/53/52617_detail_01333154.jpg
101,내추럴발란스 LID 닭고기&고구마 캔 170g,"5,000원","내추럴발란스 LID 닭고기&고구마 캔은 미국 농무성 USDA에서 인증한 휴먼그레이드 원료만 사용하여 깨끗한 시설에서 제조됩니다. L.I.D제품으로 한정된 재료만을 사용하여 기관지염, 천식 등 알레르기성 질환 예방, 아토피 피부질환 등 예방에 도움을 줍니다. 또한 소화흡수율, 신장 및 심장 건강에 도움을 주며 콜라겐이 풍부하여 피부 및 모질 개선에 도움을 줍니다. 각종 미네랄 및 비타민 함유로 부족한 영양 및 수분공급 및 입맛이 까다롭거나, 허약견, 수술후 회복견의 체력증진과 높은 식이섬유 함량으로 변비예방 및 배변활동에 도움을 줍니다.",http://img.dogpre.com/web/dogpre/product/52/51300_detail_01283031.jpg
102,테라카니스 라이트 칠면조와 샐러리 캔 400g,"12,500원","테라카니스 라이트 라인은 약 3%의 지방을 함유한 저칼로리 식품으로 다이어트가 필요한 과체중 반려견들에게 이상적인 식품입니다. 신선한 살코기와 질 좋은 심장과 간, 20가지가 넘는 다양한 저탄수화물 채소와 과일 허브를 사용하였으며, 그 중 파파야와 파인애플은 신진대사를 도와주는 중요한 효소를 함유하고 있고 섬유질이 풍부한 금불초의 섬유소는 반려견에게 포만감을 줍니다. 제품은 서늘하고 건조한 곳에 보관하여 주시고, 직사광선을 피하여 보관해 주시고 변질의 우려가 있으니 개봉 후 가급적 빠른급여 바랍니다.",http://img.dogpre.com/web/dogpre/product/50/49274_detail_01546128.jpg
103,테라카니스 클래식 토끼와 애호박 캔 200g,"6,900원","테라카니스 클래식라인은 곡물류에 거부 반응이 없는 모든 성견과 정상체중의 반려견에게 적합합니다. 모든 성분은 푸드그레이드를 사용하며, 신선한 살코기와 내장류, 그 외 20가지 이상의 다양한 채소류와 과일, 허브류를 사용합니다. 평균 60%의 고기 성분으로 구성되었으며, 곡물류 성분은 최대 10%이하를 차지 합니다. 제품은 서늘하고 건조한 곳에 보관하여 주시고, 직사광선을 피하여 보관해 주시고 변질의 우려가 있으니 개봉 후 가급적 빠른급여 바랍니다.",http://img.dogpre.com/web/dogpre/product/50/49253_detail_01452760.jpg
104,테라카니스 클래식 칠면조와 현미 캔 200g,"6,900원","테라카니스 클래식라인은 곡물류에 거부 반응이 없는 모든 성견과 정상체중의 반려견에게 적합합니다. 모든 성분은 푸드그레이드를 사용하며, 신선한 살코기와 내장류, 그 외 20가지 이상의 다양한 채소류와 과일, 허브류를 사용합니다. 평균 60%의 고기 성분으로 구성되었으며, 곡물류 성분은 최대 10%이하를 차지 합니다. 제품은 서늘하고 건조한 곳에 보관하여 주시고, 직사광선을 피하여 보관해 주시고 변질의 우려가 있으니 개봉 후 가급적 빠른급여 바랍니다.",http://img.dogpre.com/web/dogpre/product/50/49244_detail_01985535.jpg
105,테라카니스 미니 치킨과 파스닙 캔 100g,"3,700원","테라카니스 미니 캔은 인정받은 신선한 Food-Grade 고기류를 사용한 간식으로, 슈퍼푸드로 각광받고 있는 성분인 코코넛 가루를 추가하였습니다. 코코넛 가루는 혈당을 낮춰주며 신진대사를 활발하게 도와주고, 중요한 아미노산을 제공합니다. 채소, 과일, 허브를 첨가하여 반려견의 소화를 도와주며, 다양한 천연 비타민과 미네랄을 공급하고, 글루텐과 콜레스테롤을 무첨가 하였으며, 지방과 탄수화물 함량이 낮아 반려견의 장에 좋습니다. 유기농 계란 껍질, 해조류, 미네랄, Line Seed 오일은 추가적인 영양소와 오메가3 성분을 공급하여, 반려견에게 최상의 영양소를 제공합니다. 반추가축에게 급여하지 않습니다. 서늘하고 건조한 곳에 보관하여 주시고, 직사광선을 피하여 보관바랍니다. 변질의 우려가 있으니 개봉 후 가급적 빠른급여 바랍니다.",http://img.dogpre.com/web/dogpre/product/44/43520_detail_01421066.jpg
106,테라카니스 그레인프리 치킨과 파스닙 캔 200g,"5,800원","테라카니스 그레인프리 캔은 곡물류와 락토스가 첨가되지 않은 간식으로, 사람이 먹는 음식과 마찬가지로 합성 첨가물이 함유되어 있지 않습니다. 모든 성견을 포함하여, 특히 곡물류나 락토스에 거부 반응이 있는 반려견에게도 급여 가능하며, 간질, 췌장병과 퇴행성 관절염이 있는 반려견에게도 급여할 수 있습니다. 반추가축에게 급여하지 않습니다. 서늘하고 건조한 곳에 보관하여 주시고, 직사광선을 피하여 보관바랍니다. 변질의 우려가 있으니 개봉 후 가급적 빠른급여 바랍니다.",http://img.dogpre.com/web/dogpre/product/44/43514_detail_01220637.jpg
107,테라카니스 클래식 칠면조와 브로콜리 캔 200g,"5,800원","테라카니스 클래식 캔은 글루텐 프리 간식으로, 평균 60%의 고기 성분과 최대 10% 이하의 곡물 성분으로 구성되어 있으며, 다양한 과일과 채소류 성분의 영양소를 함유하여 추가적인 필수 영양소를 공급해 줍니다. 천연 첨가물로 해조류, 미네랄, 꽃가루, 로즈힙 등이 포함되며, 천연 칼슘원으로 유기농 계란껍질 파우더를 사용한 간식으로, 곡물류에 거부반응이 없는 모든 성견 및 정상 체중의 견에게 적합합니다. 반추가축에게 급여하지 않습니다. 서늘하고 건조한 곳에 보관하여주시고, 직사광선을 피하여 보관바랍니다. 변질의 우려가 있으니 개봉 후 가급적 빠른급여 바랍니다.",http://img.dogpre.com/web/dogpre/product/44/43505_detail_01433851.jpg
108,웰니스 코어 살몬&화이트피쉬 캔 354g,"7,500원","웰니스 코어 살몬, 화이트피쉬 캔드 도그 354g은 엄격한 품질관리로 옥수수, 콩, 밀 등 곡물이 무첨가 된 Grain Free, Gluten Free 주식캔 입니다. 주 단백질 공급원은 연어, 흰살생선, 청어고 풍부하고 다양한 과일, 야채를 첨가하여 완벽한 영양과 수분공급에 도움을 줍니다. 상온에서 급여하시고, 남은 부분은 밀폐 후 냉장 보관 하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/41/40765_detail_01036637.jpg
109,"시저 4가지맛 (쇠고기, 양고기, 불고기, 쇠고기와 치즈) 캔 24개입","33,600원","시저는 반려견의 식이습성을 유지해주고 수분 보충을 도우며 미네랄을 공급하여 반려견의 건강을 지켜주는 제품입니다. 반려견에게 꼭 필요한 필수 아미노산, 지방산, 비타민, 미네랄 등을 균형있게 공급해줄 수 있는 100% 균형잡힌 양양식이고, 낮은 칼로리로 쉽게 포만감을 주어 체중을 쉽게 조절할 수 있으며, 85%가 수분으로 구성되어 있어 치내의 수분 밸런스를 적절하게 유지해줍니다. 소형견에게는 비뇨기질환이 일어나기 쉬워 음식물을 통한 자연스러운 수분 섭취로 인하여 요로결석 형성의 위험률이 현저히 낮아지고, 실제 육류를 가공한 것으로 씹고, 물고, 빨고, 찢는 등의 자연스러운 식이습성을을 만족시켜줍니다. 알루미늄 캔의 특성상 강도가 약하여 눌릴 수 있으나, 인체에 무해하며 무게가 가볍고 녹이 안 생기며 개관성이 우수합니다.",http://img.dogpre.com/web/dogpre/product/25/24061_detail_01790501.jpg
110,시저 연어와 감자 캔 100g,"1,700원","시저 연어와 감자 캔은 애견의 식이 습성을 유지해주고 수분 보충을 도우며 미네랄을 공급하여 반려견의 건강을 지켜주는 제품입니다. 애견에게 꼭 필요한 필수 아미노산, 지방산, 비타민, 미네랄 등을 균형있게 공급해 줄 수 있는 100% 균형잡힌 영양식으로써 시저만으로도 완벽한 영양 관리가 가능하며 유럽과 같이 반려견 문화가 발달한 선진국에서는 습식 사료를 건식 사료보다 많이 급여하고 있습니다. 일부 보호자들은 시저가 비만을 일으킬 수 있다고 생각하지만, 한 개당 100Kcal로 같은 무게의 건사료에 비해 칼로리가 25%밖에 되지 않고, 낮은 지방함량을 가지고 있어 쉽게 포만감을 주기 때문에 체중을 쉽게 조절할 수 있는 장점을 가지고 있습니다. 또, 85%가 수분으로 구성되어 있어 체내의 수분 밸런스를 적절하게 유지해주며, 체내 세포 활성화에도 도움이 되고 반려견의 피부와 털의 상태를 최상으로 유지시켜줍니다. 소형견에게는 비뇨기 질환이 일어나기 쉬운데, 시저를 통한 자연스러운 수분 섭취는 요로결석과 같은 비뇨기 질환의 발병률을 현저히 낮춰줍니다. 늘 신선한 물과 함께 급여해주시고 서늘하고 건조한 곳에 보관하시며 직사광선은 피해 주십시오. 개봉 후 냉장 보관해 주시고 변질의 우려가 있으니 개봉 후 가급적 빨리 급여해 주시기 바랍니다. 알루미늄 캔의 특성상 강도가 약하여 눌릴 수 있으나, 인체에 무해하며 무게가 가볍고 녹이 안 생기며 개관성이 우수합니다.",http://img.dogpre.com/web/dogpre/product/23/22652_detail_8015.jpg
